gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,HasInternet,InternetService_DSL,InternetService_Fiber_optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,-0.3838808888510611,1,0,0,0,1,1,0,0,0,0,-0.3506271170275956,0,1,1,0,0,1,0
0,0,1,0,1.6125732136881423,1,0,0,0,0,0,0,0,2,0,-1.509056568457203,0,0,0,0,0,0,0
1,0,1,0,-0.4246248501273714,1,0,1,0,0,1,0,0,1,1,-0.2841462302884502,0,1,1,0,1,0,0
0,0,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,1,-1.3179240190821602,0,1,1,0,0,0,1
1,0,0,0,1.490341329859212,1,1,0,0,0,0,0,0,2,0,-1.3578125511256471,0,0,0,0,0,0,0
1,0,0,0,0.7162060656093164,0,0,1,0,0,1,0,0,1,1,-0.9772094745440404,0,1,1,0,0,0,1
0,1,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,1,-1.3162619969136813,1,1,1,0,0,1,0
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,1,-0.6581012181961428,1,1,1,0,0,0,1
0,0,1,0,-0.7098325790615434,1,0,0,1,0,0,0,0,0,0,0.3507462380703874,0,1,0,1,0,0,0
1,0,0,0,-0.0579291986405789,1,0,0,0,0,0,0,0,2,0,-1.4758161250876305,0,0,0,0,0,0,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.4841262359300234,1,0,0,0,0,0,1
1,0,1,0,1.368109446030281,1,1,0,1,1,0,1,1,0,1,1.3363253839782172,1,1,0,1,1,0,0
1,0,0,1,-1.1987601143772668,1,0,0,0,0,0,1,0,0,1,-0.3356689175112877,1,1,1,0,1,0,0
0,0,0,0,-0.9950403079957154,1,0,0,0,0,0,0,0,2,0,-1.4891123024354591,0,0,0,0,0,0,1
1,0,1,1,1.2866215234776603,1,0,1,0,1,0,1,1,1,1,0.2742932183203704,0,1,1,0,1,0,0
0,0,1,0,-0.1801610824695097,1,0,0,0,0,0,0,0,0,0,-1.472492080750673,0,0,0,0,0,0,1
0,0,1,0,1.0014137945434884,1,1,0,0,1,0,1,1,1,1,1.1950534996575333,0,1,0,1,1,0,0
0,0,1,1,-0.7505765403378537,1,1,0,0,1,0,0,1,0,1,0.7463075141683023,1,1,0,1,0,1,0
1,0,0,0,-0.5468567339563023,1,0,0,0,0,0,0,0,2,1,-1.4907743246039378,0,0,0,0,0,0,1
1,0,1,0,-0.9135523854430948,1,0,0,0,0,0,1,0,0,1,0.503652277570422,1,1,0,1,0,1,0
0,0,1,0,0.7569500268856267,0,0,0,1,0,0,1,1,0,1,-0.5035331565276299,0,1,1,0,0,1,0
0,0,1,0,1.4088534073065913,1,1,1,1,1,0,0,0,2,0,0.028313937385533,0,1,1,0,0,0,1
1,0,1,1,-0.8728084241667845,1,0,0,0,0,0,0,0,0,1,-1.4741541029191516,0,0,0,0,0,1,0
1,0,1,1,1.6125732136881423,0,0,1,0,1,1,1,1,2,0,-0.1279161464514586,0,1,1,0,0,0,0
1,0,1,1,1.368109446030281,1,0,0,0,0,0,0,0,1,1,-1.477478147256109,0,0,0,0,0,1,0
0,0,0,0,-0.5876006952326126,1,1,0,0,0,1,1,0,0,1,0.7828720018748321,1,1,0,1,0,1,0
0,0,0,0,-0.9542963467194052,1,0,0,0,0,0,0,0,0,1,-1.5057325241202455,0,0,0,0,0,1,0
0,0,0,0,-0.9542963467194052,1,1,0,0,0,0,0,0,0,1,0.3457601715649518,0,1,0,1,1,0,0
1,0,1,0,0.6347181430566958,1,1,1,1,1,0,1,1,0,1,1.5507262437119609,0,1,0,1,0,0,0
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,0.17789593254861,0,1,0,1,0,0,1
0,0,0,0,-0.9542963467194052,1,1,0,0,0,0,1,1,0,1,0.9956108394400972,1,1,0,1,0,1,0
0,1,0,0,-0.791320501614164,1,1,0,0,0,0,1,1,0,1,1.005582972450969,1,1,0,1,0,1,0
1,0,0,0,-1.1580161531009563,1,1,0,1,0,0,0,0,0,0,0.453791612516063,1,1,0,1,0,1,0
1,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,1,0.1795579547170885,1,1,0,1,0,1,0
0,0,1,0,1.6125732136881423,1,1,1,1,1,1,1,1,2,0,0.9041996201737724,0,1,1,0,0,0,0
0,0,1,1,0.7569500268856267,1,0,1,1,1,1,1,1,2,0,0.6881367382715502,0,1,1,0,1,0,0
1,0,1,0,1.082901717096109,0,0,0,1,0,0,0,1,0,1,-0.7894009695059548,1,1,1,0,0,0,0
1,0,1,0,-0.9135523854430948,1,1,0,0,0,0,1,0,0,1,0.6914607826085073,1,1,0,1,0,1,0
1,1,1,0,1.1643896396487294,1,1,0,1,0,0,0,0,0,1,0.5767812529834819,0,1,0,1,0,1,0
1,0,0,0,0.8791819107145575,1,0,1,0,1,1,0,0,1,0,0.6515722505650204,0,1,0,1,0,1,0
0,0,0,0,0.0235587239120416,1,1,1,1,0,0,0,0,0,1,-0.1295781686199374,0,1,1,0,0,0,1
0,0,0,0,-0.22090504374582,1,0,0,0,0,0,0,0,2,1,-1.4808021915930665,0,0,0,0,0,0,0
0,1,0,0,-1.2802480369298874,1,0,0,0,0,0,1,0,0,1,0.4787219450432425,1,1,0,1,0,1,0
1,0,0,0,-0.3838808888510611,1,0,0,1,0,0,1,1,0,0,1.013893083293362,0,1,0,1,0,0,1
1,0,0,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.494098368940895,0,0,0,0,0,0,1
1,0,1,1,0.512486259227765,1,0,1,1,1,1,1,1,2,1,0.6499102283965414,0,1,1,0,0,0,1
0,0,1,1,0.2680224915699033,1,0,0,0,0,0,0,0,2,1,-1.494098368940895,0,0,0,0,0,0,0
1,0,0,0,-1.1172721918246462,1,0,0,0,1,0,1,1,1,1,0.1729098660431739,1,1,1,0,0,0,1
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,0,2,0,0.5817673194889176,0,1,1,0,0,0,0
0,0,1,1,1.0421577558197987,1,1,0,1,0,0,1,0,0,1,0.0665404472605412,0,1,1,0,0,0,0
0,0,0,0,1.5310852911355222,0,0,1,1,1,1,0,0,2,1,-0.6713973955439717,0,1,1,0,0,0,0
1,0,1,1,1.1643896396487294,1,0,0,1,0,1,1,1,1,1,1.1186004799075162,0,1,0,1,0,0,0
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0.1961781764018748,0,1,0,1,0,0,1
0,0,1,1,0.5532302205040753,1,1,0,0,0,0,0,0,1,0,-1.3245721077560746,0,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0,0,0,0,0,0,0,1,-0.4935610235167579,1,1,1,0,0,0,0
0,0,1,0,-0.4246248501273714,1,0,0,0,0,0,0,0,0,1,0.1479795335159944,1,1,0,1,0,1,0
0,0,0,0,0.6347181430566958,1,0,1,0,1,1,1,1,2,1,1.2532242755542855,0,1,0,1,1,0,0
1,0,0,0,1.2866215234776603,1,1,0,1,1,1,1,1,2,0,0.7230392038096014,0,1,1,0,1,0,0
1,0,1,1,1.6125732136881423,1,1,0,0,0,0,0,0,2,0,-1.346178395946297,0,0,0,0,0,0,0
0,0,1,1,-0.8320644628904743,1,0,0,0,1,0,1,0,0,1,-0.2143412992123476,0,1,1,0,1,0,0
0,1,1,0,0.0643026851883519,1,1,0,1,1,0,0,1,0,1,0.978990617755311,1,1,0,1,0,1,0
0,0,1,1,1.6125732136881423,1,0,1,1,1,0,0,1,2,0,0.131359311831208,0,1,1,0,1,0,0
1,0,1,0,-0.1394171211931994,1,1,0,1,1,0,0,0,0,1,0.6981088712824219,0,1,0,1,0,1,0
1,0,1,1,0.0235587239120416,1,0,0,0,0,0,0,0,1,0,-1.485788258098502,0,0,0,0,1,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.477478147256109,0,0,0,0,0,0,1
0,0,1,1,1.2051336009250395,1,1,0,1,1,1,1,1,1,1,1.5291199555217383,0,1,0,1,0,1,0
1,0,1,0,0.3495104141225239,1,1,0,0,1,0,1,1,1,1,0.2726311961518919,1,1,1,0,0,1,0
0,0,0,0,1.2866215234776603,1,1,0,0,1,0,1,1,1,1,1.1717851892988325,1,1,0,1,1,0,0
0,0,0,0,-1.1580161531009563,1,0,0,0,1,0,0,1,0,1,0.6000495633421824,0,1,0,1,1,0,0
0,0,0,0,-0.3431369275747509,1,1,1,0,0,1,0,0,0,1,0.6499102283965414,0,1,0,1,0,1,0
0,0,1,1,-0.7505765403378537,1,0,0,0,0,0,0,0,1,0,-1.504070501951767,0,0,0,0,0,0,1
1,0,0,1,-1.1987601143772668,1,0,0,0,0,0,0,0,0,0,-1.4907743246039378,0,0,0,0,0,0,1
0,1,0,0,-1.1580161531009563,1,0,0,1,1,0,1,1,0,1,1.1634750784564392,1,1,0,1,1,0,0
0,0,0,1,-0.5876006952326126,0,0,0,0,0,0,0,1,0,1,-0.9905056518918692,1,1,1,0,0,1,0
1,0,0,0,-0.9950403079957154,1,0,0,0,0,0,1,1,0,1,0.0482582034072764,0,1,1,0,0,1,0
0,0,0,0,0.1050466464646622,1,1,0,0,0,0,0,0,2,0,-1.3794188393158695,0,0,0,0,0,0,0
0,0,0,0,-1.2802480369298874,1,1,0,0,0,0,0,0,0,0,0.3723525262606099,1,1,0,1,0,1,0
1,0,0,1,1.368109446030281,1,1,0,0,0,0,0,0,2,1,-1.3129379525767242,0,0,0,0,1,0,0
1,0,0,1,-0.9950403079957154,0,0,1,0,0,1,0,1,2,1,-0.6730594177124505,0,1,1,0,0,0,1
0,0,1,0,1.5718292524118322,1,1,1,0,1,0,1,1,1,1,1.3064089849456015,0,1,0,1,1,0,0
0,0,1,1,0.4309983366751445,1,1,0,0,1,0,0,1,0,1,0.9224818640270374,0,1,0,1,0,0,0
0,1,0,0,-1.2395040756535771,1,1,0,0,0,0,1,1,0,1,0.9656944404074818,1,1,0,1,0,1,0
1,1,0,0,-0.1394171211931994,1,0,0,1,1,0,1,1,0,1,1.2183218100162343,0,1,0,1,0,0,0
0,0,1,0,-0.7098325790615434,1,0,0,0,1,0,1,0,0,1,0.6482482062280629,1,1,0,1,0,1,0
1,0,1,1,1.3273654847539706,1,1,1,1,1,1,0,0,2,0,0.9889627507661828,0,1,0,1,1,0,0
1,0,0,0,0.1050466464646622,1,1,0,0,1,1,1,0,0,0,1.0205411719672768,0,1,0,1,0,1,0
1,0,0,0,1.2866215234776603,1,0,1,1,0,0,1,1,1,1,1.1800953001412255,0,1,0,1,1,0,0
0,0,1,1,1.0421577558197987,0,0,0,0,1,1,1,1,2,1,-0.3090765628156297,0,1,1,0,1,0,0
0,1,0,0,-0.5876006952326126,1,0,0,1,0,0,0,0,0,1,-0.4968850678537152,0,1,1,0,1,0,0
1,0,1,1,1.4088534073065913,1,1,0,1,0,0,0,1,0,1,0.8227605339183194,0,1,0,1,0,0,0
1,0,1,1,1.24587756220135,1,0,0,0,0,0,0,0,2,1,-1.517366679299596,0,0,0,0,0,0,1
0,0,1,0,1.1236456783724194,1,1,0,1,0,0,1,1,0,1,1.1634750784564392,0,1,0,1,0,1,0
1,1,0,0,-0.9542963467194052,1,1,0,0,0,0,0,1,0,1,0.6515722505650204,1,1,0,1,1,0,0
0,0,1,1,1.5310852911355222,1,1,1,1,1,1,1,1,2,1,1.603910953103277,0,1,0,1,1,0,0
1,0,1,0,-0.7098325790615434,1,1,0,0,1,0,1,1,0,1,1.2066876548368837,1,1,0,1,0,1,0
0,0,0,1,0.6347181430566958,1,0,0,0,0,0,0,0,1,0,-1.4907743246039378,0,0,0,0,0,0,1
1,0,1,0,-0.8320644628904743,1,0,0,0,1,1,1,1,0,1,0.3108577060269006,0,1,1,0,0,1,0
1,1,1,0,1.5718292524118322,1,1,1,1,1,1,0,0,1,1,0.9041996201737724,0,1,0,1,0,1,0
1,1,0,0,0.4717422979514547,1,0,0,0,1,0,0,0,0,0,0.3008855730160285,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0,0,0,0,0,0,0,1,-0.4769408018319716,1,1,1,0,0,1,0
1,0,1,1,0.512486259227765,1,1,0,0,0,0,0,0,2,0,-1.3411923294408608,0,0,0,0,0,0,1
0,0,0,0,-0.3838808888510611,1,1,0,0,0,0,0,0,1,0,-1.3295581742615106,0,0,0,0,1,0,0
0,0,1,0,0.4309983366751445,1,1,0,0,0,1,1,0,1,1,0.0017215826898744,0,1,1,0,0,0,0
1,0,0,0,0.1050466464646622,1,0,0,0,0,0,0,0,0,0,-1.46418196990828,0,0,0,0,0,0,0
1,0,1,0,-0.9542963467194052,1,0,1,1,0,1,1,0,0,1,0.1380074005051227,0,1,1,0,0,0,1
1,0,0,0,-0.8320644628904743,1,1,0,0,0,1,1,1,0,1,1.1684611449618754,1,1,0,1,0,0,1
0,1,1,0,1.3273654847539706,1,1,1,1,1,0,1,1,0,1,1.4825833348043371,0,1,0,1,1,0,0
0,0,0,0,-1.2395040756535771,1,1,0,0,1,0,1,0,0,1,0.8842553541520292,1,1,0,1,0,1,0
1,0,0,0,-0.22090504374582,1,1,0,0,0,0,0,0,0,0,-0.525139444717852,0,1,1,0,0,0,1
0,0,0,0,0.3087664528462136,1,0,0,0,1,0,0,0,1,1,-0.4835888905058862,0,1,1,0,0,0,1
0,1,0,0,-1.1172721918246462,1,0,0,0,1,0,0,0,0,1,0.3573943267443021,1,1,0,1,1,0,0
1,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,1,0,-1.4924363467724169,0,0,0,0,1,0,0
0,1,1,0,1.0421577558197987,1,1,0,1,0,0,1,1,1,1,1.0969941917172938,0,1,0,1,0,0,0
0,0,1,1,0.797693988161937,1,0,1,0,1,0,1,1,1,0,1.1800953001412255,0,1,0,1,0,1,0
1,0,1,0,-1.1987601143772668,1,0,0,0,1,1,0,0,0,1,-0.299104429804758,0,1,1,0,0,0,1
1,0,0,1,0.3495104141225239,1,0,1,1,1,1,1,1,2,1,1.5407541107010891,0,1,0,1,0,1,0
1,0,0,0,-0.506112772679992,1,1,0,0,0,1,1,1,0,1,1.1219245242444733,0,1,0,1,0,0,1
1,0,0,1,-1.2802480369298874,1,1,0,0,0,0,0,0,0,1,-0.4902369791798008,0,1,1,0,0,1,0
1,0,0,1,-1.1580161531009563,1,1,0,0,0,1,0,0,0,0,0.5319066544345585,1,1,0,1,1,0,0
1,0,0,0,-0.3838808888510611,1,0,0,0,0,0,0,0,0,0,-1.4608579255713223,0,0,0,0,0,1,0
0,1,0,0,-1.076528230548336,1,0,0,0,0,0,0,0,0,0,-1.5057325241202455,0,0,0,0,0,0,0
1,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,0,1,-1.5107185906256817,0,0,0,0,0,0,1
1,0,0,0,-0.5876006952326126,1,1,1,0,1,0,1,0,0,0,0.1562896443583875,0,1,1,0,0,0,1
1,1,0,0,0.797693988161937,0,0,1,0,0,0,1,1,0,1,-0.5317875333917667,0,1,1,0,1,0,0
1,0,0,0,-0.0579291986405789,1,0,0,1,0,0,1,1,0,1,0.987300728597704,0,1,0,1,0,1,0
1,0,1,1,-0.1394171211931994,1,0,0,0,0,0,0,0,0,1,-1.4675060142452372,0,0,0,0,0,0,1
0,0,1,0,0.1457906077409725,1,1,1,1,1,1,0,1,2,1,1.3712278495162684,0,1,0,1,1,0,0
0,0,1,0,-0.6690886177852331,1,1,0,1,0,0,1,1,0,1,1.1701231671303538,1,1,0,1,0,1,0
1,0,1,0,0.3902543753988342,1,1,0,0,1,1,1,1,1,1,1.4460188470978068,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.4708300585821945,1,0,0,0,0,1,0
0,0,0,0,1.1236456783724194,1,0,0,1,1,0,1,1,2,1,1.1584890119510036,0,1,0,1,0,1,0
1,0,0,0,-1.1172721918246462,1,1,0,1,1,0,0,0,0,1,0.6814886495976356,1,1,0,1,0,1,0
1,0,1,0,-0.4246248501273714,1,1,1,0,0,1,1,0,0,0,1.033837349315106,0,1,0,1,1,0,0
1,0,1,0,0.1457906077409725,1,0,0,0,0,0,0,0,1,0,-1.4891123024354591,0,0,0,0,0,0,1
0,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,0,0.1862060433910031,1,1,0,1,0,1,0
1,0,0,0,-0.9542963467194052,1,0,1,0,0,1,0,1,0,0,0.005045627026832,0,1,1,0,0,0,1
1,0,1,1,-1.2802480369298874,1,0,0,1,0,0,0,0,0,0,0.325815905543208,0,1,0,1,1,0,0
1,0,1,1,-0.8320644628904743,1,0,1,0,0,0,0,0,0,1,-0.5184913560439374,0,1,1,0,0,1,0
0,0,0,0,-0.3838808888510611,1,1,0,0,0,1,1,1,1,1,0.2975615286790714,0,1,1,0,0,0,1
1,0,0,0,1.2051336009250395,1,1,1,1,0,0,0,1,1,1,0.9141717531846444,0,1,0,1,0,0,0
1,0,0,0,0.1865345690172827,1,1,0,0,0,1,1,1,0,0,1.1302346350868666,1,1,0,1,0,0,0
0,0,0,0,-0.9950403079957154,1,0,0,0,0,0,0,0,0,0,-1.5157046571311177,0,0,0,0,0,0,1
1,0,1,0,-0.0579291986405789,1,1,0,0,1,0,1,0,0,0,0.7928441348857043,0,1,0,1,1,0,0
1,0,1,1,-0.791320501614164,1,1,0,0,0,0,0,0,0,1,0.3191678168692938,1,1,0,1,1,0,0
0,0,0,0,-0.3431369275747509,1,1,0,0,1,0,1,1,0,1,1.128572612918388,1,1,0,1,0,1,0
1,0,1,1,0.512486259227765,1,1,0,1,1,0,0,1,0,1,1.0354993714835847,0,1,0,1,0,0,0
0,1,1,0,1.490341329859212,1,1,0,1,0,1,1,1,2,0,1.3496215613260465,0,1,0,1,1,0,0
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,-1.4808021915930665,0,0,0,0,0,0,1
1,0,1,1,1.1643896396487294,1,1,1,1,0,0,1,1,1,1,1.3695658273477898,1,1,0,1,0,1,0
1,0,0,0,0.3495104141225239,1,1,0,1,1,0,1,1,0,1,1.3263532509673457,1,1,0,1,0,1,0
0,0,0,0,0.4717422979514547,0,0,0,0,1,0,1,1,1,1,-0.5234774225493735,0,1,1,0,0,1,0
1,0,0,0,0.2680224915699033,0,0,0,0,1,1,0,0,1,0,-0.9722234080386044,0,1,1,0,0,0,1
1,0,1,1,1.6125732136881423,0,0,1,1,1,1,1,1,2,1,0.0100316935322676,0,1,1,0,1,0,0
0,1,0,0,-0.791320501614164,1,0,0,0,1,0,1,1,0,1,1.0654157705161995,0,1,0,1,0,1,0
0,0,1,1,0.7569500268856267,1,0,1,1,0,1,0,1,1,1,0.1645997552007807,0,1,1,0,1,0,0
0,1,1,0,1.5718292524118322,1,0,0,1,1,0,1,1,2,1,1.143530812434696,0,1,0,1,0,1,0
1,1,0,0,-0.4246248501273714,1,1,0,0,0,0,1,1,0,1,1.0604297040107642,1,1,0,1,0,1,0
0,0,0,0,-1.2395040756535771,1,0,0,1,0,1,0,0,0,1,-0.3240347623319375,1,1,1,0,1,0,0
0,0,0,0,0.960669833267178,1,1,0,1,1,0,1,1,1,1,1.396158182043448,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,-0.4503484471363135,0,1,1,0,0,0,1
0,0,1,1,-0.3838808888510611,1,0,1,1,0,1,0,0,1,1,-0.2342855652340912,0,1,1,0,0,0,1
0,1,1,0,1.368109446030281,1,1,0,1,1,0,1,0,1,1,0.2011642429073104,0,1,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.504070501951767,0,0,0,0,0,0,1
1,1,0,0,-0.5468567339563023,1,1,0,1,0,0,1,0,0,1,0.7778859353693965,1,1,0,1,0,1,0
1,0,0,0,-0.8728084241667845,1,0,1,0,1,0,0,0,0,1,0.4886940780541142,0,1,0,1,0,0,0
0,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,1,1,-1.4974224132778524,1,0,0,0,0,0,1
0,0,1,1,0.797693988161937,1,1,1,1,1,0,0,1,0,0,1.1086283468966447,0,1,0,1,0,0,0
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,1,-1.4808021915930665,0,0,0,0,0,1,0
0,0,1,1,0.7569500268856267,1,0,1,1,0,0,0,0,0,1,0.4770599228747639,0,1,0,1,0,0,0
1,1,0,0,-0.7098325790615434,1,1,0,0,0,0,0,0,0,0,0.3607183710812596,1,1,0,1,0,1,0
1,1,1,0,1.2866215234776603,1,1,0,1,1,0,0,1,0,1,0.978990617755311,0,1,0,1,0,1,0
0,0,0,0,0.1865345690172827,0,0,0,0,1,0,0,1,0,1,-0.8176553463700914,0,1,1,0,1,0,0
1,0,0,0,-0.791320501614164,1,0,0,0,0,0,0,0,2,0,-1.4907743246039378,0,0,0,0,0,0,1
1,0,1,0,0.6754621043330061,1,1,1,0,0,0,0,0,1,1,-0.3140626293210656,0,1,1,0,0,1,0
0,1,0,0,0.512486259227765,1,1,0,0,1,0,1,1,1,1,1.241590120374935,0,1,0,1,0,0,0
0,0,0,0,-0.5876006952326126,1,0,0,0,0,0,0,0,0,1,0.2094743537497036,0,1,0,1,0,1,0
1,1,0,0,-1.2802480369298874,1,1,0,0,0,0,0,0,0,1,0.3291399498801655,1,1,0,1,0,1,0
1,0,1,0,1.4495973685829016,0,0,1,0,1,0,1,1,2,1,-0.3556131835330314,0,1,1,0,0,0,0
1,0,0,0,0.8791819107145575,1,0,0,0,0,0,0,0,2,0,-1.5007464576148095,0,0,0,0,1,0,0
0,1,1,1,-0.3838808888510611,1,0,0,1,1,0,0,1,0,1,0.7861960462117896,0,1,0,1,0,0,0
1,0,0,0,-0.6283446565089229,1,0,0,0,1,0,0,0,0,1,0.3939588144508323,1,1,0,1,0,1,0
1,0,1,0,1.5718292524118322,1,1,1,1,1,1,0,1,2,0,0.5186104770867298,0,1,1,0,1,0,0
0,0,1,1,1.4088534073065913,1,0,0,0,0,0,0,0,2,1,-1.5140426349626388,0,0,0,0,0,0,0
0,0,1,1,-0.7505765403378537,1,1,0,0,0,0,1,0,0,1,0.6648684279128493,0,1,0,1,0,1,0
0,1,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,1,-1.296317730891938,1,1,1,0,0,0,1
0,0,0,1,1.24587756220135,1,0,0,0,0,0,0,0,2,0,-1.5057325241202455,0,0,0,0,1,0,0
0,0,0,0,0.3495104141225239,1,1,0,0,1,1,0,1,1,1,0.126373245325772,0,1,1,0,0,1,0
0,0,1,0,-0.6283446565089229,1,1,0,0,0,0,1,1,0,0,0.924143886195516,0,1,0,1,0,1,0
1,0,1,0,0.960669833267178,1,1,1,0,0,0,1,1,1,1,1.1884054109836186,0,1,0,1,0,1,0
0,0,0,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,-1.4708300585821945,0,0,0,0,1,0,0
0,0,0,0,-1.2395040756535771,0,0,1,1,0,0,0,1,0,1,-0.737878282283117,1,1,1,0,0,1,0
0,0,1,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,1,-1.5024084797832884,0,0,0,0,0,0,1
1,0,0,0,0.1865345690172827,1,1,1,1,1,1,0,0,1,0,0.0881467354507637,0,1,1,0,0,1,0
0,0,0,0,-0.1394171211931994,1,0,1,1,1,0,0,1,0,1,0.1346833561681651,1,1,1,0,0,0,0
1,0,0,0,-0.9950403079957154,1,0,0,0,0,0,0,0,0,0,-0.7062998610820231,0,1,1,0,0,0,1
0,0,0,0,1.24587756220135,1,1,0,1,1,1,1,1,0,1,1.4975415343206444,0,1,0,1,1,0,0
0,0,1,1,-1.0357842692720256,1,0,0,0,0,0,0,0,0,0,-1.4675060142452372,0,0,0,0,0,0,1
0,0,0,0,-1.1987601143772668,1,0,0,1,0,0,1,1,0,0,1.0172171276303197,0,1,0,1,0,1,0
1,0,1,1,1.6125732136881423,1,0,0,0,0,0,0,0,2,0,-1.4558718590658866,0,0,0,0,0,0,0
0,0,0,0,-0.5468567339563023,1,0,0,0,0,0,0,1,0,1,-0.2858082524569287,0,1,1,0,0,1,0
0,0,1,0,1.082901717096109,1,0,0,0,0,0,0,0,2,0,-1.5422970118267756,0,0,0,0,0,0,0
1,0,1,1,-1.2395040756535771,1,0,0,0,1,1,0,1,0,0,0.8377187334346272,1,1,0,1,1,0,0
0,0,1,1,0.1050466464646622,1,1,0,0,0,0,0,0,0,1,-1.2979797530604165,0,0,0,0,0,1,0
1,0,0,0,-0.7505765403378537,1,0,0,0,0,0,0,0,0,0,-1.5024084797832884,0,0,0,0,1,0,0
0,0,0,0,-0.7505765403378537,1,0,0,0,1,0,0,0,0,0,0.3507462380703874,1,1,0,1,0,1,0
0,0,1,1,1.490341329859212,1,0,0,0,0,0,0,0,2,0,-1.495760391109374,0,0,0,0,1,0,0
1,1,1,0,-1.0357842692720256,1,1,1,1,0,1,0,0,0,0,-0.0198847055003474,0,1,1,0,0,1,0
1,0,1,1,1.490341329859212,1,0,1,1,1,1,1,0,2,1,0.3640424154182167,0,1,1,0,0,0,0
0,0,1,1,1.6125732136881423,1,1,0,1,0,1,1,1,2,1,0.4704118342008493,0,1,1,0,0,1,0
1,0,0,0,-0.9950403079957154,1,1,0,1,0,0,1,1,0,0,1.1983775439944904,1,1,0,1,0,1,0
0,0,1,1,-1.1580161531009563,1,0,1,0,0,0,0,0,0,0,-0.4819268683374076,0,1,1,0,0,1,0
1,0,1,1,1.24587756220135,1,0,0,1,1,0,0,0,0,1,0.5152864327497723,0,1,0,1,1,0,0
1,0,0,0,1.6125732136881423,1,0,0,0,0,0,0,0,2,0,-1.494098368940895,0,0,0,0,0,0,0
0,0,0,0,0.5532302205040753,1,0,0,0,0,0,0,0,2,1,-1.4525478147289292,0,0,0,0,0,1,0
0,0,1,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,0.1712478438746953,1,1,0,1,0,1,0
1,0,1,0,-0.0986731599168891,1,0,0,0,1,0,0,0,0,1,-0.4918990013482794,0,1,1,0,0,0,1
1,0,0,0,1.24587756220135,1,1,0,1,1,0,1,1,2,1,1.328015273135824,0,1,0,1,0,0,0
0,0,0,0,1.1236456783724194,1,0,0,0,0,0,0,0,2,0,-1.494098368940895,0,0,0,0,0,0,0
0,0,1,0,1.24587756220135,1,1,0,1,1,0,1,1,1,1,1.419426492402149,1,1,0,1,0,1,0
1,0,1,1,-0.3023929662984406,1,0,0,0,0,1,1,0,0,0,0.7014329156193795,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-0.6298468413320059,1,1,1,0,0,0,1
1,1,1,0,-1.076528230548336,1,1,0,0,1,0,0,0,0,1,0.5319066544345585,0,1,0,1,0,1,0
1,0,0,0,-0.4246248501273714,1,1,0,0,0,0,0,0,2,0,-1.3145999747452028,0,0,0,0,0,0,1
0,0,1,1,-0.0579291986405789,1,1,0,1,0,1,1,1,2,0,0.5235965435921655,0,1,1,0,0,0,0
0,0,1,1,0.2680224915699033,1,0,0,0,1,1,0,0,0,1,0.5551749647932596,0,1,0,1,0,0,0
1,0,0,0,-0.2616490050221303,1,0,0,0,0,0,0,0,0,0,-1.459195903402844,0,0,0,0,0,0,1
0,0,1,0,0.8384379494382472,1,0,1,1,1,0,1,1,1,1,1.3728898716847469,1,1,0,1,0,0,0
